id,name,origin,note,backorder_id,move_type,state,group_id,priority,scheduled_date,date,date_done,location_id,location_dest_id,picking_type_id,partner_id,company_id,owner_id,printed,is_locked,message_last_post,activity_date_deadline,create_uid,create_date,write_uid,write_date,sale_id
372,DN_ATC191000007,ATC191010-001,,,direct,assigned,370,1,2019-10-10 09:34:25,2019-10-10 09:34:25,,13,9,3,259,1,,f,t,,,1,2019-10-10 09:34:25.500055,1,2019-10-10 09:34:25.500055,1009
465,DN_ATC200100017,ATC190923-002,,,direct,assigned,463,1,2020-01-14 04:44:36,2020-01-14 04:44:37,,13,9,3,439,1,,f,t,,,1,2020-01-14 04:44:36.335295,1,2020-01-14 04:44:36.335295,955
389,DN_ATC191000024,ATC191022-004,,,direct,assigned,387,1,2019-10-31 01:56:11,2019-10-31 01:56:12,,13,9,3,472,1,,f,t,,,1,2019-10-31 01:56:11.809877,1,2019-10-31 01:56:11.809877,1047
193,DN_ATC190200006,ATC190121-001,,,direct,assigned,191,1,2019-02-18 03:46:35,2019-02-18 03:46:35,,13,9,3,410,1,,f,t,,,1,2019-02-18 03:46:35.023844,1,2019-02-18 03:46:35.023844,514
202,DN_ATC190300003,ATC190305-003,,,direct,assigned,200,1,2019-03-06 07:30:20,2019-03-06 07:30:20,,13,9,3,624,1,,f,t,,,1,2019-03-06 07:30:20.205954,1,2019-03-06 07:30:27.159068,573
168,DN_ATC190100010,ATC190111-003,,,direct,assigned,166,1,2019-01-11 08:26:07,2019-01-11 08:26:08,,13,9,3,498,1,,f,t,,,1,2019-01-11 08:26:07.457093,1,2019-01-11 08:26:07.457093,495
185,DN_ATC190100027,ATC190128-003,,,direct,assigned,183,1,2019-01-28 09:50:26,2019-01-28 09:50:26,,13,9,3,648,1,,f,t,,,1,2019-01-28 09:50:26.012743,1,2019-01-28 09:50:26.012743,531
171,DN_ATC190100013,ATC181213-002,,,direct,assigned,169,1,2019-01-14 06:24:09,2019-01-14 06:24:10,,13,9,3,472,1,,f,t,,,1,2019-01-14 06:24:09.956326,1,2019-01-14 06:24:09.956326,440
216,DN_ATC190300017,ATC190321-001,,,direct,assigned,214,1,2019-03-25 03:36:37,2019-03-25 03:36:38,,13,9,3,179,1,,f,t,,,1,2019-03-25 03:36:37.728291,1,2019-03-25 03:36:37.728291,610
178,DN_ATC190100020,ATC190121-002,,,direct,assigned,176,1,2019-01-21 09:05:50,2019-01-21 09:05:51,,13,9,3,626,1,,f,t,,,1,2019-01-21 09:05:50.534908,1,2019-01-21 09:05:50.534908,515
215,DN_ATC190300016,ATC190110-001,,,direct,assigned,213,1,2019-03-25 03:36:18,2019-03-25 03:36:19,,13,9,3,179,1,,f,t,,,1,2019-03-25 03:36:18.605982,1,2019-03-25 03:36:18.605982,489
217,DN_ATC190300018,ATC190319-002,,,direct,assigned,215,1,2019-03-25 03:49:39,2019-03-25 03:49:39,,13,9,3,650,1,,f,t,,,1,2019-03-25 03:49:39.033678,1,2019-03-25 03:49:39.033678,604
218,DN_ATC190300019,ATC190115-006,,,direct,assigned,216,1,2019-03-27 04:04:59,2019-03-27 04:04:59,,13,9,3,380,1,,f,t,,,1,2019-03-27 04:04:59.101234,1,2019-03-27 04:04:59.101234,504
220,DN_ATC190300021,ATC190327-001,,,direct,assigned,218,1,2019-03-28 07:21:48,2019-03-28 07:21:49,,13,9,3,495,1,,f,t,,,1,2019-03-28 07:21:48.87658,1,2019-03-28 07:21:48.87658,618
488,DN_ATC200200007,ATC200206-003,,,direct,assigned,486,1,2020-02-10 03:14:23,2020-02-10 03:14:24,,13,9,3,32,1,,f,t,,,1,2020-02-10 03:14:23.945524,1,2020-02-10 03:14:23.945524,1337
832,DN_ATC201200019,ATC201216-003,,,direct,cancel,826,1,2020-12-16 03:44:30,2020-12-16 03:44:32,,13,9,3,653,1,,f,t,,,1,2020-12-16 03:44:30.629221,1,2020-12-16 04:04:26.139353,2512
771,DN_ATC201000030,ATC201023-005,,,direct,assigned,768,1,2020-10-23 12:05:04,2020-10-23 12:05:04,,13,9,3,1765,1,,f,t,,,1,2020-10-23 12:05:04.17164,1,2020-10-23 12:05:04.17164,2343
272,DN_ATC190600008,ATC190611-004,,,direct,assigned,270,1,2019-06-11 07:55:43,2019-06-11 07:55:43,,13,9,3,705,1,,f,t,,,1,2019-06-11 07:55:43.046222,1,2019-06-11 07:55:43.046222,749
253,DN_ATC190500009,ATC190514-001,,,direct,assigned,251,1,2019-05-14 02:38:23,2019-05-14 02:38:24,,13,9,3,694,1,,f,t,,,1,2019-05-14 02:38:23.764758,1,2019-05-14 02:38:23.764758,687
158,DN_ATC181200018,ATC181227-001,,,direct,assigned,156,1,2018-12-31 05:06:27,2018-12-31 05:06:28,,13,9,3,560,1,,f,t,,,1,2018-12-31 05:06:27.595411,1,2018-12-31 05:06:27.595411,455
610,DN_ATC200600013,ATC200604-005,,,direct,assigned,607,1,2020-06-09 08:21:15,2020-06-09 08:21:15,,13,9,3,1375,1,,f,t,,,1,2020-06-09 08:21:15.299507,1,2020-06-09 08:21:15.299507,1848
227,DN_ATC190400007,ATC190404-002,,,direct,assigned,225,1,2019-04-09 02:56:21,2019-04-09 02:56:21,,13,9,3,605,1,,f,t,,,1,2019-04-09 02:56:20.914412,1,2019-04-09 02:56:20.914412,629
331,DN_ATC190800031,ATC190827-001,,,direct,assigned,329,1,2019-08-27 06:04:05,2019-08-27 06:04:05,,13,9,3,322,1,,f,t,,,1,2019-08-27 06:04:05.349663,1,2019-08-27 06:04:05.349663,902
276,DN_ATC190600012,ATC190617-001,,,direct,assigned,274,1,2019-06-19 03:48:55,2019-06-19 03:48:56,,13,9,3,784,1,,f,t,,,1,2019-06-19 03:48:55.212315,14,2019-06-19 03:48:55.212315,760
360,DN_ATC190900020,ATC190924-002,,,direct,assigned,358,1,2019-09-24 05:52:07,2019-09-24 05:52:07,,13,9,3,910,1,,f,t,,,1,2019-09-24 05:52:06.990946,14,2019-09-24 05:52:06.990946,957
229,DN_ATC190400009,ATC190409-002,,,direct,assigned,227,1,2019-04-09 11:57:31,2019-04-09 11:57:32,,13,9,3,472,1,,f,t,,,1,2019-04-09 11:57:31.849991,1,2019-04-09 11:57:31.849991,632
179,DN_ATC190100021,ATC190123-003,,,direct,assigned,177,1,2019-01-23 02:46:23,2019-01-23 02:46:23,,13,9,3,632,1,,f,t,,,1,2019-01-23 02:46:23.322596,1,2019-01-23 02:46:23.322596,521
199,DN_ATC190200012,ATC190228-001,,,direct,assigned,197,1,2019-02-28 08:40:33,2019-02-28 08:40:33,,13,9,3,472,1,,f,t,,,1,2019-02-28 08:40:33.155011,1,2019-02-28 08:40:33.155011,564
209,DN_ATC190300010,ATC190226-002,,,direct,assigned,207,1,2019-03-15 04:39:39,2019-03-15 04:39:40,,13,9,3,498,1,,f,t,,,1,2019-03-15 04:39:39.872259,1,2019-03-15 04:39:39.872259,559
319,DN_ATC190800019,ATC190807-001,,,direct,assigned,317,1,2019-08-26 03:34:36,2019-08-26 03:34:37,,13,9,3,844,1,,f,t,,,1,2019-08-26 03:34:36.758067,1,2019-08-26 03:34:36.758067,848
228,DN_ATC190400008,ATC190403-002,,,direct,assigned,226,1,2019-04-09 11:56:47,2019-04-09 11:56:47,,13,9,3,112,1,,f,t,,,1,2019-04-09 11:56:46.98693,1,2019-04-09 11:56:46.98693,627
167,DN_ATC190100009,ATC190104-006,,,direct,assigned,165,1,2019-01-10 05:08:27,2019-01-10 05:08:28,,13,9,3,607,1,,f,t,,,1,2019-01-10 05:08:27.801492,1,2019-01-10 05:08:27.801492,472
159,DN_ATC190100001,ATC181218-003,,,direct,assigned,157,1,2019-01-04 02:14:20,2019-01-04 02:14:21,,13,9,3,357,1,,f,t,,,1,2019-01-04 02:14:20.798675,1,2019-01-04 02:14:20.798675,446
257,DN_ATC190500013,ATC190515-002,,,direct,assigned,255,1,2019-05-15 08:15:09,2019-05-15 08:15:09,,13,9,3,700,1,,f,t,,,1,2019-05-15 08:15:09.233825,1,2019-05-15 08:15:09.233825,692
355,DN_ATC190900015,ATC190919-002,,,direct,assigned,353,1,2019-09-20 02:19:08,2019-09-20 02:19:09,,13,9,3,823,1,,f,t,,,1,2019-09-20 02:19:08.886984,1,2019-09-20 02:19:08.886984,948
537,DN_ATC200300034,ATC200324-002,,,direct,assigned,535,1,2020-03-26 08:45:57,2020-03-26 08:45:58,,13,9,3,605,1,,f,t,,,1,2020-03-26 08:45:57.515542,1,2020-03-26 08:45:57.515542,1504
225,DN_ATC190400005,ATC190402-002,,,direct,assigned,223,1,2019-04-03 03:16:42,2019-04-03 03:16:42,,13,9,3,325,1,,f,t,,,1,2019-04-03 03:16:41.996607,1,2019-04-03 03:16:41.996607,625
192,DN_ATC190200005,ATC190118-003,,,direct,assigned,190,1,2019-02-14 07:13:26,2019-02-14 07:13:26,,13,9,3,47,1,,f,t,,,1,2019-02-14 07:13:26.241857,1,2019-02-14 07:13:26.241857,511
245,DN_ATC190500001,ATC190502-001,,,direct,assigned,243,1,2019-05-02 06:24:07,2019-05-02 06:24:08,,13,9,3,104,1,,f,t,,,1,2019-05-02 06:24:07.287918,1,2019-05-02 06:24:07.287918,666
240,DN_ATC190400020,ATC190424-003,,,direct,assigned,238,1,2019-04-25 04:58:14,2019-04-25 04:58:15,,13,9,3,130,1,,f,t,,,1,2019-04-25 04:58:14.647341,1,2019-04-25 04:58:14.647341,650
315,DN_ATC190800015,ATC190820-002,,,direct,assigned,313,1,2019-08-21 09:19:09,2019-08-21 09:19:10,,13,9,3,684,1,,f,t,,,1,2019-08-21 09:19:09.654996,1,2019-08-21 09:19:09.654996,881
278,DN_ATC190600014,ATC190603-004,,,direct,assigned,276,1,2019-06-27 03:27:12,2019-06-27 03:27:12,,13,9,3,615,1,,f,t,,,1,2019-06-27 03:27:12.096084,1,2019-06-27 03:27:12.096084,734
169,DN_ATC190100011,ATC190108-001,,,direct,assigned,167,1,2019-01-14 06:09:41,2019-01-14 06:09:41,,13,9,3,239,1,,f,t,,,1,2019-01-14 06:09:40.919637,1,2019-01-14 06:09:40.919637,479
243,DN_ATC190400023,ATC190314-007,,,direct,assigned,241,1,2019-04-30 10:39:07,2019-04-30 10:39:07,,13,9,3,624,1,,f,t,,,1,2019-04-30 10:39:06.993757,1,2019-04-30 10:39:06.993757,594
262,DN_ATC190500018,ATC190430-003,,,direct,assigned,260,1,2019-05-22 10:15:25,2019-05-22 10:15:26,,13,9,3,47,1,,f,t,,,1,2019-05-22 10:15:25.40362,1,2019-05-22 10:15:25.40362,663
189,DN_ATC190200002,ATC190204-001,,,direct,assigned,187,1,2019-02-11 03:27:38,2019-02-11 03:27:38,,13,9,3,498,1,,f,t,,,1,2019-02-11 03:27:38.196248,1,2019-02-11 03:33:01.433836,537
201,DN_ATC190300002,ATC190305-002,,,direct,assigned,199,1,2019-03-06 07:28:29,2019-03-06 07:28:30,,13,9,3,624,1,,f,t,,,1,2019-03-06 07:28:29.85683,1,2019-03-06 07:28:39.173002,572
203,DN_ATC190300004,ATC190307-002,,,direct,assigned,201,1,2019-03-08 10:29:03,2019-03-08 10:29:04,,13,9,3,325,1,,f,t,,,1,2019-03-08 10:29:03.409843,1,2019-03-08 10:29:03.409843,578
164,DN_ATC190100006,ATC181203-003,,,direct,assigned,162,1,2019-01-08 02:09:12,2019-01-08 02:09:13,,13,9,3,54,1,,f,t,,,1,2019-01-08 02:09:12.803256,1,2019-01-08 02:09:12.803256,425
231,DN_ATC190400011,ATC190409-003,,,direct,assigned,229,1,2019-04-12 01:24:40,2019-04-12 01:24:41,,13,9,3,692,1,,f,t,,,1,2019-04-12 01:24:40.774322,1,2019-04-12 01:24:40.774322,633
247,DN_ATC190500003,ATC190502-005,,,direct,assigned,245,1,2019-05-03 07:44:20,2019-05-03 07:44:20,,13,9,3,217,1,,f,t,,,1,2019-05-03 07:44:20.040942,1,2019-05-03 07:44:20.040942,670
194,DN_ATC190200007,ATC190218-001,,,direct,assigned,192,1,2019-02-18 07:49:33,2019-02-18 07:49:34,,13,9,3,498,1,,f,t,,,1,2019-02-18 07:49:33.821136,1,2019-02-18 07:49:33.821136,547
265,DN_ATC190600001,ATC190527-005,,,direct,assigned,263,1,2019-06-03 10:52:53,2019-06-03 10:52:54,,13,9,3,32,1,,f,t,,,1,2019-06-03 10:52:53.496445,1,2019-06-03 10:52:53.496445,716
230,DN_ATC190400010,ATC190329-002,,,direct,assigned,228,1,2019-04-11 02:09:08,2019-04-11 02:09:08,,13,9,3,213,1,,f,t,,,1,2019-04-11 02:09:08.129564,1,2019-04-11 02:09:08.129564,620
266,DN_ATC190600002,ATC190430-002,,,direct,assigned,264,1,2019-06-04 03:51:40,2019-06-04 03:51:40,,13,9,3,285,1,,f,t,,,1,2019-06-04 03:51:39.998043,1,2019-06-04 03:51:39.998043,662
232,DN_ATC190400012,ATC190313-001,,,direct,assigned,230,1,2019-04-12 02:33:39,2019-04-12 02:33:39,,13,9,3,624,1,,f,t,,,1,2019-04-12 02:33:38.991239,1,2019-04-12 02:33:38.991239,587
233,DN_ATC190400013,ATC190307-001,,,direct,assigned,231,1,2019-04-12 02:37:17,2019-04-12 02:37:17,,13,9,3,624,1,,f,t,,,1,2019-04-12 02:37:17.015848,1,2019-04-12 02:37:17.015848,577
450,DN_ATC200100002,ATC191029-003,,,direct,assigned,448,1,2020-01-02 10:56:09,2020-01-02 10:56:10,,13,9,3,941,1,,f,t,,,1,2020-01-02 10:56:09.603555,1,2020-01-02 10:56:09.603555,1067
249,DN_ATC190500005,ATC190322-002,,,direct,assigned,247,1,2019-05-07 01:42:20,2019-05-07 01:42:20,,13,9,3,741,1,,f,t,,,1,2019-05-07 01:42:20.23655,1,2019-05-07 01:42:30.248376,612
304,DN_ATC190800004,ATC190806-001,,,direct,assigned,302,1,2019-08-09 09:13:31,2019-08-09 09:13:32,,13,9,3,840,1,,f,t,,,1,2019-08-09 09:13:31.701167,1,2019-08-09 09:13:40.046161,845
236,DN_ATC190400016,ATC190416-001,,,direct,assigned,234,1,2019-04-17 03:16:20,2019-04-17 03:16:21,,13,9,3,700,1,,f,t,,,1,2019-04-17 03:16:20.399185,1,2019-04-24 05:07:45.505446,636
343,DN_ATC190900003,ATC190904-001,,,direct,assigned,341,1,2019-09-04 09:52:07,2019-09-04 09:52:08,,13,9,3,322,1,,f,t,,,1,2019-09-04 09:52:07.643735,1,2019-09-04 09:52:07.643735,922
246,DN_ATC190500002,ATC190429-007,,,direct,assigned,244,1,2019-05-02 09:33:50,2019-05-02 09:33:51,,13,9,3,728,1,,f,t,,,1,2019-05-02 09:33:50.346721,1,2019-05-02 09:33:50.346721,660
234,DN_ATC190400014,ATC190325-002,,,direct,assigned,232,1,2019-04-12 06:08:35,2019-04-12 06:08:36,,13,9,3,122,1,,f,t,,,1,2019-04-12 06:08:35.594368,1,2019-04-12 06:08:35.594368,614
251,DN_ATC190500007,ATC190508-003,,,direct,assigned,249,1,2019-05-08 09:23:20,2019-05-08 09:23:20,,13,9,3,744,1,,f,t,,,1,2019-05-08 09:23:20.016826,14,2019-05-08 09:23:20.016826,683
290,DN_ATC190700008,ATC190702-001,,,direct,assigned,288,1,2019-07-17 10:55:42,2019-07-17 10:55:42,,13,9,3,802,1,,f,t,,,1,2019-07-17 10:55:42.046526,1,2019-07-17 10:55:50.762417,788
256,DN_ATC190500012,ATC190507-002,,,direct,assigned,254,1,2019-05-15 04:57:48,2019-05-15 04:57:49,,13,9,3,515,1,,f,t,,,1,2019-05-15 04:57:48.900133,1,2019-05-15 04:57:48.900133,680
385,DN_ATC191000020,ATC191022-003,,,direct,assigned,383,1,2019-10-25 03:30:50,2019-10-25 03:30:50,,13,9,3,468,1,,f,t,,,1,2019-10-25 03:30:50.196914,1,2019-10-25 03:30:50.196914,1046
241,DN_ATC190400021,ATC190424-001,,,direct,assigned,239,1,2019-04-30 08:23:41,2019-04-30 08:23:42,,13,9,3,700,1,,f,t,,,1,2019-04-30 08:23:41.52057,1,2019-04-30 08:25:01.368222,648
273,DN_ATC190600009,ATC190613-001,,,direct,cancel,271,1,2019-06-13 02:38:09,2019-06-13 02:39:08,,13,9,3,456,1,,f,t,,,1,2019-06-13 02:39:08.13957,1,2019-06-13 08:01:54.4392,754
254,DN_ATC190500010,ATC190506-001,,,direct,assigned,252,1,2019-05-14 07:18:23,2019-05-14 07:18:24,,13,9,3,275,1,,f,t,,,1,2019-05-14 07:18:23.69882,1,2019-05-14 07:18:23.69882,673
373,DN_ATC191000008,ATC190827-004,,,direct,assigned,371,1,2019-10-11 02:08:43,2019-10-11 02:08:44,,13,9,3,472,1,,f,t,,,1,2019-10-11 02:08:43.924584,1,2019-10-11 02:08:43.924584,905
260,DN_ATC190500016,ATC190517-002,,,direct,assigned,258,1,2019-05-17 07:24:24,2019-05-17 07:24:24,,13,9,3,705,1,,f,t,,,1,2019-05-17 07:24:24.038168,1,2019-05-17 07:24:35.716611,699
445,DN_ATC191200029,ATC191224-001,,,direct,assigned,443,1,2019-12-27 02:25:00,2019-12-27 02:25:01,,13,9,3,472,1,,f,t,,,1,2019-12-27 02:25:00.504198,1,2019-12-27 02:25:00.504198,1220
713,DN_ATC200900010,ATC200909-003,,,direct,assigned,710,1,2020-09-10 08:34:46,2020-09-10 08:34:46,,13,9,3,589,1,,f,t,,,1,2020-09-10 08:34:46.01659,1,2020-09-10 08:34:46.01659,2191
513,DN_ATC200300010,ATC200224-006,,,direct,assigned,511,1,2020-03-11 02:24:41,2020-03-11 02:24:42,,13,9,3,1012,1,,f,t,,,1,2020-03-11 02:24:41.667179,1,2020-03-11 02:24:52.080181,1389
235,DN_ATC190400015,ATC190409-001,,,direct,assigned,233,1,2019-04-16 01:34:45,2019-04-16 01:34:46,,13,9,3,375,1,,f,t,,,1,2019-04-16 01:34:45.944779,1,2019-04-16 01:34:45.944779,631
259,DN_ATC190500015,ATC190425-001,,,direct,assigned,257,1,2019-05-17 07:07:35,2019-05-17 07:07:36,,13,9,3,472,1,,f,t,,,1,2019-05-17 07:07:35.426182,1,2019-05-17 07:07:35.426182,651
366,DN_ATC191000001,ATC191003-010,,,direct,assigned,364,1,2019-10-04 04:01:08,2019-10-04 04:01:08,,13,9,3,259,1,,f,t,,,1,2019-10-04 04:01:08.116207,1,2019-10-04 04:01:08.116207,989
288,DN_ATC190700006,ATC190628-001,,,direct,assigned,286,1,2019-07-12 01:15:25,2019-07-12 01:15:26,,13,9,3,750,1,,f,t,,,1,2019-07-12 01:15:25.859631,14,2019-07-12 01:15:25.859631,783
332,DN_ATC190800032,ATC190819-003,,,direct,assigned,330,1,2019-08-27 06:34:01,2019-08-27 06:34:02,,13,9,3,867,1,,f,t,,,1,2019-08-27 06:34:01.706562,1,2019-08-27 06:34:01.706562,878
248,DN_ATC190500004,ATC190429-005,,,direct,assigned,246,1,2019-05-06 11:05:40,2019-05-06 11:05:41,,13,9,3,22,1,,f,t,,,1,2019-05-06 11:05:40.472651,1,2019-05-06 11:05:40.472651,658
744,DN_ATC201000003,ATC201005-001,,,direct,assigned,741,1,2020-10-05 09:37:26,2020-10-05 09:37:27,,13,9,3,410,1,,f,t,,,1,2020-10-05 09:37:26.807061,1,2020-10-05 09:37:26.807061,2257
292,DN_ATC190700010,ATC190719-004,,,direct,assigned,290,1,2019-07-22 02:31:06,2019-07-22 02:31:07,,13,9,3,792,1,,f,t,,,1,2019-07-22 02:31:06.766678,1,2019-07-22 02:31:06.766678,819
255,DN_ATC190500011,ATC190514-002,,,direct,assigned,253,1,2019-05-15 04:56:50,2019-05-15 04:56:52,,13,9,3,80,1,,f,t,,,1,2019-05-15 04:56:50.705472,1,2019-05-15 04:56:50.705472,688
244,DN_ATC190400024,ATC190430-001,,,direct,assigned,242,1,2019-04-30 11:12:25,2019-04-30 11:12:26,,13,9,3,217,1,,f,t,,,1,2019-04-30 11:12:25.38573,1,2019-04-30 11:12:25.38573,661
264,DN_ATC190500020,ATC190527-004,,,direct,assigned,262,1,2019-05-27 06:59:07,2019-05-27 06:59:08,,13,9,3,194,1,,f,t,,,1,2019-05-27 06:59:07.502886,1,2019-05-27 06:59:07.502886,715
258,DN_ATC190500014,ATC190508-002,,,direct,assigned,256,1,2019-05-16 07:43:29,2019-05-16 07:43:29,,13,9,3,250,1,,f,t,,,1,2019-05-16 07:43:28.900753,1,2019-05-16 07:43:28.900753,682
274,DN_ATC190600010,ATC190610-007,,,direct,assigned,272,1,2019-06-14 08:02:10,2019-06-14 08:02:11,,13,9,3,355,1,,f,t,,,1,2019-06-14 08:02:10.431356,1,2019-06-14 08:02:10.431356,745
250,DN_ATC190500006,ATC190429-001,,,direct,assigned,248,1,2019-05-07 01:59:21,2019-05-07 01:59:21,,13,9,3,385,1,,f,t,,,1,2019-05-07 01:59:21.305883,1,2019-05-07 01:59:21.305883,654
293,DN_ATC190700011,ATC190722-002,,,direct,assigned,291,1,2019-07-23 02:40:57,2019-07-23 02:40:57,,13,9,3,821,1,,f,t,,,1,2019-07-23 02:40:57.111027,1,2019-07-23 02:40:57.111027,825
263,DN_ATC190500019,ATC190515-001,,,direct,assigned,261,1,2019-05-22 10:39:32,2019-05-22 10:39:33,,13,9,3,80,1,,f,t,,,1,2019-05-22 10:39:32.816658,1,2019-05-22 10:39:32.816658,691
252,DN_ATC190500008,ATC190502-002,,,direct,assigned,250,1,2019-05-09 09:14:16,2019-05-09 09:14:17,,13,9,3,229,1,,f,t,,,1,2019-05-09 09:14:16.543639,1,2019-05-09 09:14:16.543639,667
261,DN_ATC190500017,ATC190520-001,,,direct,assigned,259,1,2019-05-20 04:08:32,2019-05-20 04:08:33,,13,9,3,485,1,,f,t,,,1,2019-05-20 04:08:32.616716,1,2019-05-20 04:08:32.616716,701
268,DN_ATC190600004,ATC190605-001,,,direct,assigned,266,1,2019-06-10 01:44:21,2019-06-10 01:44:21,,13,9,3,774,1,,f,t,,,1,2019-06-10 01:44:21.370863,1,2019-06-10 01:44:21.370863,736
267,DN_ATC190600003,ATC190522-003,,,direct,assigned,265,1,2019-06-04 09:50:32,2019-06-04 09:50:32,,13,9,3,758,1,,f,t,,,1,2019-06-04 09:50:32.530185,1,2019-06-04 09:50:32.530185,708
269,DN_ATC190600005,ATC190611-003,,,direct,assigned,267,1,2019-06-11 03:33:45,2019-06-11 03:33:45,,13,9,3,705,1,,f,t,,,1,2019-06-11 03:33:45.335238,1,2019-06-11 06:51:41.420447,748
270,DN_ATC190600006,ATC190520-002,,,direct,assigned,268,1,2019-06-11 04:06:10,2019-06-11 04:06:11,,13,9,3,705,1,,f,t,,,1,2019-06-11 04:06:10.838546,1,2019-06-11 04:06:10.838546,702
559,DN_ATC200400016,ATC200421-001,,,direct,assigned,557,1,2020-04-21 08:04:45,2020-04-21 08:04:46,,13,9,3,124,1,,f,t,,,1,2020-04-21 08:04:45.553479,1,2020-04-21 08:04:45.553479,1580
361,DN_ATC190900021,ATC190920-002,,,direct,assigned,359,1,2019-09-25 02:27:51,2019-09-25 02:27:52,,13,9,3,560,1,,f,t,,,1,2019-09-25 02:27:51.886777,1,2019-09-25 02:27:51.886777,951
289,DN_ATC190700007,ATC190715-002,,,direct,assigned,287,1,2019-07-16 01:53:39,2019-07-16 01:53:40,,13,9,3,194,1,,f,t,,,1,2019-07-16 01:53:39.788704,1,2019-07-16 01:53:39.788704,809
661,DN_ATC200700031,ATC200709-007,,,direct,assigned,658,1,2020-07-23 08:39:09,2020-07-23 08:39:09,,13,9,3,1528,1,,f,t,,,1,2020-07-23 08:39:08.97967,13,2020-07-23 08:39:08.97967,1987
344,DN_ATC190900004,ATC190902-002,,,direct,assigned,342,1,2019-09-05 09:03:12,2019-09-05 09:03:13,,13,9,3,394,1,,f,t,,,1,2019-09-05 09:03:12.578762,1,2019-09-05 09:03:12.578762,918
316,DN_ATC190800016,ATC190821-002,,,direct,assigned,314,1,2019-08-21 09:21:36,2019-08-21 09:21:36,,13,9,3,802,1,,f,t,,,1,2019-08-21 09:21:36.066446,1,2019-08-21 09:21:42.905743,888
349,DN_ATC190900009,ATC190822-002,,,direct,assigned,347,1,2019-09-12 07:42:55,2019-09-12 07:42:55,,13,9,3,495,1,,f,t,,,1,2019-09-12 07:42:55.406172,1,2019-09-12 07:42:55.406172,893
390,DN_ATC191000025,ATC191024-006,,,direct,assigned,388,1,2019-10-31 01:56:28,2019-10-31 01:56:29,,13,9,3,472,1,,f,t,,,1,2019-10-31 01:56:28.836359,1,2019-10-31 01:56:28.836359,1058
544,DN_ATC200400001,ATC200114-004,,,direct,assigned,542,1,2020-04-01 10:50:53,2020-04-01 10:50:53,,13,9,3,1002,1,,f,t,,,1,2020-04-01 10:50:53.117904,1,2020-04-01 10:50:53.117904,1285
374,DN_ATC191000009,ATC190920-003,,,direct,assigned,372,1,2019-10-11 06:35:38,2019-10-11 06:35:39,,13,9,3,568,1,,f,t,,,1,2019-10-11 06:35:38.703988,1,2019-10-11 06:35:38.703988,952
305,DN_ATC190800005,ATC190809-002,,,direct,assigned,303,1,2019-08-09 09:22:08,2019-08-09 09:22:08,,13,9,3,849,1,,f,t,,,1,2019-08-09 09:22:08.516073,1,2019-08-09 09:22:08.516073,855
356,DN_ATC190900016,ATC190918-001,,,direct,assigned,354,1,2019-09-23 05:29:45,2019-09-23 05:29:45,,13,9,3,802,1,,f,t,,,1,2019-09-23 05:29:45.12059,1,2019-09-23 05:29:45.12059,946
279,DN_ATC190600015,ATC190613-002,,,direct,assigned,277,1,2019-06-27 03:35:42,2019-06-27 03:35:43,,13,9,3,45,1,,f,t,,,1,2019-06-27 03:35:42.829582,1,2019-06-27 03:35:42.829582,755
404,DN_ATC191100012,ATC191115-002,,,direct,assigned,402,1,2019-11-15 10:18:29,2019-11-15 10:18:29,,13,9,3,957,1,,f,t,,,1,2019-11-15 10:18:29.397821,1,2019-11-15 10:18:29.397821,1123
275,DN_ATC190600011,ATC190416-002,,,direct,assigned,273,1,2019-06-17 09:10:35,2019-06-17 09:10:36,,13,9,3,495,1,,f,t,,,1,2019-06-17 09:10:35.897459,1,2019-06-17 09:10:35.897459,637
291,DN_ATC190700009,ATC190718-001,,,direct,assigned,289,1,2019-07-19 04:31:24,2019-07-19 04:31:24,,13,9,3,816,1,,f,t,,,1,2019-07-19 04:31:24.031161,1,2019-07-19 04:31:30.815961,814
804,DN_ATC201100025,ATC201123-001,,,direct,assigned,800,1,2020-11-27 10:21:15,2020-11-27 10:21:16,,13,9,3,1836,1,,f,t,,,1,2020-11-27 10:21:15.853108,1,2020-11-27 10:21:15.853108,2440
367,DN_ATC191000002,ATC191002-003,,,direct,assigned,365,1,2019-10-08 01:46:49,2019-10-08 01:46:50,,13,9,3,624,1,,f,t,,,1,2019-10-08 01:46:49.67799,1,2019-10-08 01:46:49.67799,977
489,DN_ATC200200008,ATC200207-003,,,direct,assigned,487,1,2020-02-10 09:54:22,2020-02-10 09:54:22,,13,9,3,1027,1,,f,t,,,1,2020-02-10 09:54:22.310766,1,2020-02-10 09:54:22.310766,1341
688,DN_ATC200800020,ATC200724-011,,,direct,assigned,685,1,2020-08-18 09:03:31,2020-08-18 09:03:32,,13,9,3,1623,1,,f,t,,,1,2020-08-18 09:03:31.529416,13,2020-08-18 09:03:31.529416,2046
394,DN_ATC191100002,ATC191024-003,,,direct,assigned,392,1,2019-11-07 07:29:07,2019-11-07 07:29:07,,13,9,3,849,1,,f,t,,,1,2019-11-07 07:29:07.036557,1,2019-11-07 07:29:07.036557,1055
745,DN_ATC201000004,ATC200528-006,,,direct,assigned,742,1,2020-10-07 02:06:37,2020-10-07 02:06:37,,13,9,3,495,1,,f,t,,,1,2020-10-07 02:06:36.907588,1,2020-10-07 02:06:36.907588,1791
